Region,Data Type,Interest Rate Type,Frequency,Unit,date,value
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/13,0.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/14,0.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/15,0.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/16,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/17,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/18,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/19,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/20,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/21,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/22,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/23,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/24,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/25,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/26,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/27,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/28,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/29,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/6/30,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/1,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/2,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/3,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/4,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/5,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/6,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/7,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/8,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/9,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/10,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/11,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/12,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/13,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/14,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/15,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/16,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/17,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/18,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/19,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/20,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/21,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/22,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/23,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/24,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/25,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/26,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/27,1.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/28,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/29,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/30,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/7/31,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/1,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/2,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/3,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/4,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/5,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/6,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/7,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/8,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/9,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/10,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/11,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/12,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/13,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/14,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/15,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/16,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/17,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/18,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/19,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/20,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/21,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/22,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/23,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/24,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/25,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/26,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/27,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/28,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/29,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/30,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/8/31,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/1,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/2,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/3,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/4,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/5,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/6,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/7,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/8,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/9,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/10,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/11,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/12,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/13,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/14,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/15,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/16,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/17,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/18,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/19,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/20,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/21,2.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/22,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/23,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/24,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/25,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/26,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/27,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/28,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/29,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/9/30,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/1,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/2,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/3,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/4,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/5,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/6,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/7,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/8,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/9,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/10,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/11,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/12,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/13,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/14,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/15,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/16,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/17,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/18,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/19,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/20,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/21,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/22,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/23,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/24,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/25,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/26,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/27,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/28,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/29,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/30,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/10/31,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/1,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/2,3.15
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/3,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/4,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/5,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/6,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/7,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/8,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/9,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/10,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/11,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/12,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/13,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/14,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/15,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/16,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/17,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/18,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/19,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/20,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/21,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/22,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/23,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/24,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/25,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/26,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/27,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/28,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/29,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/11/30,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/1,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/2,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/3,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/4,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/5,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/6,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/7,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/8,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/9,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/10,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/11,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/12,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/13,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/14,3.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/15,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/16,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/17,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/18,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/19,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/20,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/21,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/22,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/23,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/24,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/25,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/26,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/27,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/28,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/29,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/30,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2022/12/31,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/1,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/2,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/3,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/4,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/5,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/6,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/7,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/8,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/9,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/10,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/11,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/12,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/13,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/14,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/15,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/16,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/17,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/18,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/19,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/20,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/21,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/22,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/23,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/24,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/25,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/26,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/27,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/28,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/29,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/30,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/1/31,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/1,4.4
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/2,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/3,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/4,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/5,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/6,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/7,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/8,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/9,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/10,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/11,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/12,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/13,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/14,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/15,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/16,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/17,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/18,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/19,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/20,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/21,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/22,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/23,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/24,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/25,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/26,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/27,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/2/28,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/1,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/2,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/3,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/4,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/5,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/6,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/7,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/8,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/9,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/10,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/11,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/12,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/13,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/14,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/15,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/16,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/17,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/18,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/19,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/20,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/21,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/22,4.65
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/23,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/24,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/25,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/26,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/27,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/28,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/29,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/30,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/3/31,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/1,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/2,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/3,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/4,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/5,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/6,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/7,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/8,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/9,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/10,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/11,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/12,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/13,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/14,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/15,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/16,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/17,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/18,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/19,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/20,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/21,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/22,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/23,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/24,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/25,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/26,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/27,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/28,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/29,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/4/30,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/5/1,4.9
US,Interest Rate,Interest Rate on Reserves,Daily,Percentage (%),2023/5/2,4.9
