US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/29,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/30,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/1,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/2,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/3,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/4,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/5,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/6,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/7,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/8,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/9,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/10,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/11,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/12,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/13,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/14,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/15,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/16,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/17,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/18,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/19,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/20,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/21,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/22,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/23,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/24,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/25,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/26,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/27,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/28,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/29,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/30,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/10/31,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/1,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/2,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/3,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/11/4,0.09
